0 0 1.0  无将 1.0
0 1 0.05610859728506787  有将 0.05610859728506787
4441 0 0.11764705882352941 东东东东南南南南西西西西北 无将 0.11764705882352941
4441 1 0.47058823529411764 东东东东南南南南西西西西北 有将 0.47058823529411764
343 0 0.06862745098039216 南南南西西西西北北北 无将 0.06862745098039216
343 1 0.23529411764705885 南南南西西西西北北北 有将 0.23529411764705885
4442 0 0.11764705882352941 东东东东南南南南西西西西北北 无将 0.11764705882352941
4442 1 1.0 东东东东南南南南西西西西北北 有将 1.0
3420 0 0.0196078431372549 东东东南南南南西西 无将 0.0196078431372549
3420 1 0.16470588235294117 东东东南南南南西西 有将 0.16470588235294117
3414 0 1.0 东东东南南南南西北北北北 无将 1.0
3414 1 0.23529411764705882 东东东南南南南西北北北北 有将 0.23529411764705882
2400 0 0.013071895424836602 东东南南南南 无将 0.013071895424836602
2400 1 0.07541478129713422 东东南南南南 有将 0.07541478129713422
344 0 0.11764705882352941 南南南西西西西北北北北 无将 0.11764705882352941
344 1 1.0 南南南西西西西北北北北 有将 1.0
3412 0 0.06274509803921569 东东东南南南南西北北 无将 0.06274509803921569
3412 1 0.21176470588235294 东东东南南南南西北北 有将 0.21176470588235294
3421 0 0.06274509803921569 东东东南南南南西西北 无将 0.06274509803921569
3421 1 0.21176470588235294 东东东南南南南西西北 有将 0.21176470588235294
3413 0 0.0784313725490196 东东东南南南南西北北北 无将 0.0784313725490196
3413 1 1.0 东东东南南南南西北北北 有将 1.0
2401 0 0.030303030303030304 东东南南南南北 无将 0.030303030303030304
2401 1 0.12121212121212122 东东南南南南北 有将 0.12121212121212122
3422 0 0.0784313725490196 东东东南南南南西西北北 无将 0.0784313725490196
3422 1 1.0 东东东南南南南西西北北 有将 1.0
3423 0 1.0 东东东南南南南西西北北北 无将 1.0
3423 1 0.11764705882352941 东东东南南南南西西北北北 有将 0.11764705882352941
2404 0 0.09803921568627451 东东南南南南北北北北 无将 0.09803921568627451
2404 1 0.33333333333333326 东东南南南南北北北北 有将 0.33333333333333326
2402 0 0.05228758169934641 东东南南南南北北 无将 0.05228758169934641
2402 1 1.0 东东南南南南北北 有将 1.0
2410 0 0.030303030303030304 东东南南南南西 无将 0.030303030303030304
2410 1 0.12121212121212122 东东南南南南西 有将 0.12121212121212122
3424 0 0.058823529411764705 东东东南南南南西西北北北北 无将 0.058823529411764705
2403 0 0.0196078431372549 东东南南南南北北北 无将 0.0196078431372549
3424 1 0.23529411764705882 东东东南南南南西西北北北北 有将 0.23529411764705882
2403 1 0.16470588235294117 东东南南南南北北北 有将 0.16470588235294117
3431 0 0.0784313725490196 东东东南南南南西西西北 无将 0.0784313725490196
3431 1 1.0 东东东南南南南西西西北 有将 1.0
2411 0 0.050980392156862744 东东南南南南西北 无将 0.050980392156862744
2411 1 1.0 东东南南南南西北 有将 1.0
3433 0 0.0392156862745098 东东东南南南南西西西北北北 无将 0.0392156862745098
3433 1 0.1568627450980392 东东东南南南南西西西北北北 有将 0.1568627450980392
3430 0 0.06862745098039216 东东东南南南南西西西 无将 0.06862745098039216
3430 1 0.23529411764705885 东东东南南南南西西西 有将 0.23529411764705885
3432 0 1.0 东东东南南南南西西西北北 无将 1.0
3432 1 0.11764705882352941 东东东南南南南西西西北北 有将 0.11764705882352941
3434 0 0.058823529411764705 东东东南南南南西西西北北北北 无将 0.058823529411764705
3434 1 1.0 东东东南南南南西西西北北北北 有将 1.0
2414 0 0.11764705882352941 东东南南南南西北北北北 无将 0.11764705882352941
2414 1 1.0 东东南南南南西北北北北 有将 1.0
2413 0 0.06274509803921569 东东南南南南西北北北 无将 0.06274509803921569
2413 1 0.21176470588235294 东东南南南南西北北北 有将 0.21176470588235294
3443 0 0.058823529411764705 东东东南南南南西西西西北北北 无将 0.058823529411764705
3443 1 1.0 东东东南南南南西西西西北北北 有将 1.0
3440 0 0.11764705882352941 东东东南南南南西西西西 无将 0.11764705882352941
3440 1 1.0 东东东南南南南西西西西 有将 1.0
3441 0 1.0 东东东南南南南西西西西北 无将 1.0
3441 1 0.23529411764705882 东东东南南南南西西西西北 有将 0.23529411764705882
1400 0 0.047619047619047616 东南南南南 无将 0.047619047619047616
1400 1 0.047058823529411764 东南南南南 有将 0.047058823529411764
3442 0 0.058823529411764705 东东东南南南南西西西西北北 无将 0.058823529411764705
3442 1 0.23529411764705882 东东东南南南南西西西西北北 有将 0.23529411764705882
1401 0 1.0 东南南南南北 无将 1.0
1401 1 0.11204481792717086 东南南南南北 有将 0.11204481792717086
2412 0 1.0 东东南南南南西北北 无将 1.0
2412 1 0.1568627450980392 东东南南南南西北北 有将 0.1568627450980392
2420 0 0.05228758169934641 东东南南南南西西 无将 0.05228758169934641
2420 1 1.0 东东南南南南西西 有将 1.0
2421 0 1.0 东东南南南南西西北 无将 1.0
2421 1 0.1568627450980392 东东南南南南西西北 有将 0.1568627450980392
1402 0 0.030303030303030304 东南南南南北北 无将 0.030303030303030304
1402 1 0.12121212121212122 东南南南南北北 有将 0.12121212121212122
1403 0 0.05392156862745098 东南南南南北北北 无将 0.05392156862745098
1403 1 1.0 东南南南南北北北 有将 1.0
2424 0 1.0 东东南南南南西西北北北北 无将 1.0
2424 1 0.1568627450980392 东东南南南南西西北北北北 有将 0.1568627450980392
2422 0 0.058823529411764705 东东南南南南西西北北 无将 0.058823529411764705
2422 1 0.23529411764705876 东东南南南南西西北北 有将 0.23529411764705876
2423 0 0.0784313725490196 东东南南南南西西北北北 无将 0.0784313725490196
2423 1 1.0 东东南南南南西西北北北 有将 1.0
1404 0 1.0 东南南南南北北北北 无将 1.0
1404 1 0.3137254901960784 东南南南南北北北北 有将 0.3137254901960784
1410 0 1.0 东南南南南西 无将 1.0
1410 1 0.11204481792717086 东南南南南西 有将 0.11204481792717086
1411 0 0.029411764705882353 东南南南南西北 无将 0.029411764705882353
1411 1 0.196078431372549 东南南南南西北 有将 0.196078431372549
2431 0 0.06274509803921569 东东南南南南西西西北 无将 0.06274509803921569
2431 1 0.21176470588235294 东东南南南南西西西北 有将 0.21176470588235294
2430 0 0.0196078431372549 东东南南南南西西西 无将 0.0196078431372549
2430 1 0.16470588235294117 东东南南南南西西西 有将 0.16470588235294117
1412 0 0.050980392156862744 东南南南南西北北 无将 0.050980392156862744
1412 1 1.0 东南南南南西北北 有将 1.0
2434 0 0.058823529411764705 东东南南南南西西西北北北北 无将 0.058823529411764705
2434 1 0.23529411764705882 东东南南南南西西西北北北北 有将 0.23529411764705882
2433 0 1.0 东东南南南南西西西北北北 无将 1.0
2433 1 0.11764705882352941 东东南南南南西西西北北北 有将 0.11764705882352941
1420 0 0.030303030303030304 东南南南南西西 无将 0.030303030303030304
1420 1 0.12121212121212122 东南南南南西西 有将 0.12121212121212122
1414 0 0.09803921568627451 东南南南南西北北北北 无将 0.09803921568627451
1414 1 0.392156862745098 东南南南南西北北北北 有将 0.392156862745098
2443 0 0.058823529411764705 东东南南南南西西西西北北北 无将 0.058823529411764705
2443 1 0.23529411764705882 东东南南南南西西西西北北北 有将 0.23529411764705882
2440 0 0.09803921568627451 东东南南南南西西西西 无将 0.09803921568627451
2440 1 0.33333333333333326 东东南南南南西西西西 有将 0.33333333333333326
2432 0 0.0784313725490196 东东南南南南西西西北北 无将 0.0784313725490196
2432 1 1.0 东东南南南南西西西北北 有将 1.0
1413 0 1.0 东南南南南西北北北 无将 1.0
1413 1 0.18823529411764706 东南南南南西北北北 有将 0.18823529411764706
2442 0 1.0 东东南南南南西西西西北北 无将 1.0
2442 1 0.1568627450980392 东东南南南南西西西西北北 有将 0.1568627450980392
2444 0 0.11764705882352941 东东南南南南西西西西北北北北 无将 0.11764705882352941
1423 0 0.06274509803921569 东南南南南西西北北北 无将 0.06274509803921569
1424 0 0.11764705882352941 东南南南南西西北北北北 无将 0.11764705882352941
1422 0 1.0 东南南南南西西北北 无将 1.0
2441 0 0.11764705882352941 东东南南南南西西西西北 无将 0.11764705882352941
401 0 0.047619047619047616 南南南南北 无将 0.047619047619047616
400 0 0.026143790849673203 南南南南 无将 0.026143790849673203
400 1 0.03137254901960784 南南南南 有将 0.03137254901960784
1421 0 0.050980392156862744 东南南南南西西北 无将 0.050980392156862744
401 1 0.047058823529411764 南南南南北 有将 0.047058823529411764
2441 1 1.0 东东南南南南西西西西北 有将 1.0
1422 1 0.1568627450980392 东南南南南西西北北 有将 0.1568627450980392
1424 1 1.0 东南南南南西西北北北北 有将 1.0
1423 1 0.21176470588235294 东南南南南西西北北北 有将 0.21176470588235294
2444 1 1.0 东东南南南南西西西西北北北北 有将 1.0
1421 1 1.0 东南南南南西西北 有将 1.0
402 0 0.013071895424836602 南南南南北北 无将 0.013071895424836602
402 1 0.07541478129713422 南南南南北北 有将 0.07541478129713422
403 0 0.036601307189542485 南南南南北北北 无将 0.036601307189542485
403 1 0.0915032679738562 南南南南北北北 有将 0.0915032679738562
410 0 0.047619047619047616 南南南南西 无将 0.047619047619047616
410 1 0.047058823529411764 南南南南西 有将 0.047058823529411764
404 0 0.08235294117647059 南南南南北北北北 无将 0.08235294117647059
404 1 0.11764705882352941 南南南南北北北北 有将 0.11764705882352941
411 0 1.0 南南南南西北 无将 1.0
411 1 0.11204481792717086 南南南南西北 有将 0.11204481792717086
1430 0 0.05392156862745098 东南南南南西西西 无将 0.05392156862745098
1430 1 1.0 东南南南南西西西 有将 1.0
412 0 0.030303030303030304 南南南南西北北 无将 0.030303030303030304
412 1 0.12121212121212122 南南南南西北北 有将 0.12121212121212122
413 0 0.05392156862745098 南南南南西北北北 无将 0.05392156862745098
413 1 1.0 南南南南西北北北 有将 1.0
1431 0 1.0 东南南南南西西西北 无将 1.0
1431 1 0.18823529411764706 东南南南南西西西北 有将 0.18823529411764706
414 0 1.0 南南南南西北北北北 无将 1.0
414 1 0.3137254901960784 南南南南西北北北北 有将 0.3137254901960784
420 0 0.013071895424836602 南南南南西西 无将 0.013071895424836602
420 1 0.07541478129713422 南南南南西西 有将 0.07541478129713422
1440 0 1.0 东南南南南西西西西 无将 1.0
1434 0 1.0 东南南南南西西西北北北北 无将 1.0
1440 1 0.3137254901960784 东南南南南西西西西 有将 0.3137254901960784
1434 1 0.23529411764705882 东南南南南西西西北北北北 有将 0.23529411764705882
1432 0 0.06274509803921569 东南南南南西西西北北 无将 0.06274509803921569
1432 1 0.21176470588235294 东南南南南西西西北北 有将 0.21176470588235294
1441 0 0.09803921568627451 东南南南南西西西西北 无将 0.09803921568627451
1441 1 0.392156862745098 东南南南南西西西西北 有将 0.392156862745098
421 0 0.030303030303030304 南南南南西西北 无将 0.030303030303030304
421 1 0.12121212121212122 南南南南西西北 有将 0.12121212121212122
1433 0 0.0784313725490196 东南南南南西西西北北北 无将 0.0784313725490196
1433 1 1.0 东南南南南西西西北北北 有将 1.0
422 0 0.05228758169934641 南南南南西西北北 无将 0.05228758169934641
422 1 1.0 南南南南西西北北 有将 1.0
1444 0 0.11764705882352941 东南南南南西西西西北北北北 无将 0.11764705882352941
1444 1 0.47058823529411764 东南南南南西西西西北北北北 有将 0.47058823529411764
430 0 0.036601307189542485 南南南南西西西 无将 0.036601307189542485
430 1 0.0915032679738562 南南南南西西西 有将 0.0915032679738562
1443 0 1.0 东南南南南西西西西北北北 无将 1.0
1443 1 0.23529411764705882 东南南南南西西西西北北北 有将 0.23529411764705882
1442 0 0.11764705882352941 东南南南南西西西西北北 无将 0.11764705882352941
1442 1 1.0 东南南南南西西西西北北 有将 1.0
440 0 0.08235294117647059 南南南南西西西西 无将 0.08235294117647059
440 1 0.11764705882352941 南南南南西西西西 有将 0.11764705882352941
431 0 0.05392156862745098 南南南南西西西北 无将 0.05392156862745098
423 0 0.0196078431372549 南南南南西西北北北 无将 0.0196078431372549
423 1 0.16470588235294117 南南南南西西北北北 有将 0.16470588235294117
431 1 1.0 南南南南西西西北 有将 1.0
424 0 0.09803921568627451 南南南南西西北北北北 无将 0.09803921568627451
424 1 0.33333333333333326 南南南南西西北北北北 有将 0.33333333333333326
4000 0 0.026143790849673203 东东东东 无将 0.026143790849673203
4000 1 0.03137254901960784 东东东东 有将 0.03137254901960784
441 0 1.0 南南南南西西西西北 无将 1.0
441 1 0.3137254901960784 南南南南西西西西北 有将 0.3137254901960784
4001 0 0.047619047619047616 东东东东北 无将 0.047619047619047616
4001 1 0.047058823529411764 东东东东北 有将 0.047058823529411764
432 0 0.0196078431372549 南南南南西西西北北 无将 0.0196078431372549
4002 0 0.013071895424836602 东东东东北北 无将 0.013071895424836602
432 1 0.16470588235294117 南南南南西西西北北 有将 0.16470588235294117
4002 1 0.07541478129713422 东东东东北北 有将 0.07541478129713422
434 0 0.11764705882352941 南南南南西西西北北北北 无将 0.11764705882352941
4003 0 0.036601307189542485 东东东东北北北 无将 0.036601307189542485
434 1 1.0 南南南南西西西北北北北 有将 1.0
4003 1 0.0915032679738562 东东东东北北北 有将 0.0915032679738562
4010 0 0.047619047619047616 东东东东西 无将 0.047619047619047616
433 0 0.06862745098039216 南南南南西西西北北北 无将 0.06862745098039216
4010 1 0.047058823529411764 东东东东西 有将 0.047058823529411764
433 1 0.23529411764705885 南南南南西西西北北北 有将 0.23529411764705885
442 0 0.09803921568627451 南南南南西西西西北北 无将 0.09803921568627451
442 1 0.33333333333333326 南南南南西西西西北北 有将 0.33333333333333326
4004 0 0.08235294117647059 东东东东北北北北 无将 0.08235294117647059
4004 1 0.11764705882352941 东东东东北北北北 有将 0.11764705882352941
4011 0 1.0 东东东东西北 无将 1.0
4011 1 0.11204481792717086 东东东东西北 有将 0.11204481792717086
4020 0 0.013071895424836602 东东东东西西 无将 0.013071895424836602
4020 1 0.07541478129713422 东东东东西西 有将 0.07541478129713422
443 0 0.11764705882352941 南南南南西西西西北北北 无将 0.11764705882352941
443 1 1.0 南南南南西西西西北北北 有将 1.0
4012 0 0.030303030303030304 东东东东西北北 无将 0.030303030303030304
4012 1 0.12121212121212122 东东东东西北北 有将 0.12121212121212122
3000 0 1.0 东东东 无将 1.0
3000 1 0.06654783125371361 东东东 有将 0.06654783125371361
3001 0 0.016993464052287584 东东东北 无将 0.016993464052287584
3001 1 0.07843137254901959 东东东北 有将 0.07843137254901959
444 0 1.0 南南南南西西西西北北北北 无将 1.0
444 1 0.47058823529411764 南南南南西西西西北北北北 有将 0.47058823529411764
3002 0 0.0350140056022409 东东东北北 无将 0.0350140056022409
3002 1 1.0 东东东北北 有将 1.0
4021 0 0.030303030303030304 东东东东西西北 无将 0.030303030303030304
4021 1 0.12121212121212122 东东东东西西北 有将 0.12121212121212122
4013 0 0.05392156862745098 东东东东西北北北 无将 0.05392156862745098
4013 1 1.0 东东东东西北北北 有将 1.0
4014 0 1.0 东东东东西北北北北 无将 1.0
4014 1 0.3137254901960784 东东东东西北北北北 有将 0.3137254901960784
3004 0 0.036601307189542485 东东东北北北北 无将 0.036601307189542485
3004 1 0.0915032679738562 东东东北北北北 有将 0.0915032679738562
3003 0 1.0 东东东北北北 无将 1.0
3003 1 0.08496732026143793 东东东北北北 有将 0.08496732026143793
4030 0 0.036601307189542485 东东东东西西西 无将 0.036601307189542485
4030 1 0.0915032679738562 东东东东西西西 有将 0.0915032679738562
4024 0 0.09803921568627451 东东东东西西北北北北 无将 0.09803921568627451
4022 0 0.05228758169934641 东东东东西西北北 无将 0.05228758169934641
4024 1 0.33333333333333326 东东东东西西北北北北 有将 0.33333333333333326
4023 0 0.0196078431372549 东东东东西西北北北 无将 0.0196078431372549
4022 1 1.0 东东东东西西北北 有将 1.0
4023 1 0.16470588235294117 东东东东西西北北北 有将 0.16470588235294117
3010 0 0.016993464052287584 东东东西 无将 0.016993464052287584
3010 1 0.07843137254901959 东东东西 有将 0.07843137254901959
4031 0 0.05392156862745098 东东东东西西西北 无将 0.05392156862745098
4031 1 1.0 东东东东西西西北 有将 1.0
4040 0 0.08235294117647059 东东东东西西西西 无将 0.08235294117647059
4040 1 0.11764705882352941 东东东东西西西西 有将 0.11764705882352941
3011 0 0.034526854219948847 东东东西北 无将 0.034526854219948847
3011 1 1.0 东东东西北 有将 1.0
3012 0 0.00784313725490196 东东东西北北 无将 0.00784313725490196
3012 1 0.06060606060606061 东东东西北北 有将 0.06060606060606061
3014 0 0.05392156862745098 东东东西北北北北 无将 0.05392156862745098
3014 1 1.0 东东东西北北北北 有将 1.0
4033 0 0.06862745098039216 东东东东西西西北北北 无将 0.06862745098039216
4033 1 0.23529411764705885 东东东东西西西北北北 有将 0.23529411764705885
3020 0 0.0350140056022409 东东东西西 无将 0.0350140056022409
3020 1 1.0 东东东西西 有将 1.0
4032 0 0.0196078431372549 东东东东西西西北北 无将 0.0196078431372549
4032 1 0.16470588235294117 东东东东西西西北北 有将 0.16470588235294117
3013 0 0.022549019607843137 东东东西北北北 无将 0.022549019607843137
4041 0 1.0 东东东东西西西西北 无将 1.0
4041 1 0.3137254901960784 东东东东西西西西北 有将 0.3137254901960784
3013 1 0.1196078431372549 东东东西北北北 有将 0.1196078431372549
2000 0 0.03320683111954459 东东 无将 0.03320683111954459
2000 1 1.0 东东 有将 1.0
3021 0 0.00784313725490196 东东东西西北 无将 0.00784313725490196
3021 1 0.06060606060606061 东东东西西北 有将 0.06060606060606061
4034 0 0.11764705882352941 东东东东西西西北北北北 无将 0.11764705882352941
4034 1 1.0 东东东东西西西北北北北 有将 1.0
2001 0 0.006191950464396284 东东北 无将 0.006191950464396284
2001 1 0.03529411764705882 东东北 有将 0.03529411764705882
2002 0 0.01522491349480969 东东北北 无将 0.01522491349480969
2002 1 0.07625272331154685 东东北北 有将 0.07625272331154685
2003 0 0.0350140056022409 东东北北北 无将 0.0350140056022409
2003 1 1.0 东东北北北 有将 1.0
4044 0 1.0 东东东东西西西西北北北北 无将 1.0
4044 1 0.47058823529411764 东东东东西西西西北北北北 有将 0.47058823529411764
4043 0 0.11764705882352941 东东东东西西西西北北北 无将 0.11764705882352941
4043 1 1.0 东东东东西西西西北北北 有将 1.0
2004 0 0.013071895424836602 东东北北北北 无将 0.013071895424836602
2004 1 0.07541478129713422 东东北北北北 有将 0.07541478129713422
3030 0 1.0 东东东西西西 无将 1.0
3030 1 0.08496732026143793 东东东西西西 有将 0.08496732026143793
3023 0 0.0392156862745098 东东东西西北北北 无将 0.0392156862745098
3023 1 1.0 东东东西西北北北 有将 1.0
2010 0 0.006191950464396284 东东西 无将 0.006191950464396284
2010 1 0.03529411764705882 东东西 有将 0.03529411764705882
3024 0 0.0196078431372549 东东东西西北北北北 无将 0.0196078431372549
3024 1 0.16470588235294117 东东东西西北北北北 有将 0.16470588235294117
2011 0 0.014944356120826709 东东西北 无将 0.014944356120826709
2011 1 0.04563894523326572 东东西北 有将 0.04563894523326572
3031 0 0.022549019607843137 东东东西西西北 无将 0.022549019607843137
3031 1 0.1196078431372549 东东东西西西北 有将 0.1196078431372549
4042 0 0.09803921568627451 东东东东西西西西北北 无将 0.09803921568627451
4042 1 0.33333333333333326 东东东东西西西西北北 有将 0.33333333333333326
3022 0 0.019992310649750097 东东东西西北北 无将 0.019992310649750097
3022 1 0.11591695501730101 东东东西西北北 有将 0.11591695501730101
2012 0 0.033936651583710405 东东西北北 无将 0.033936651583710405
2012 1 0.026143790849673203 东东西北北 有将 0.026143790849673203
2013 0 0.00784313725490196 东东西北北北 无将 0.00784313725490196
2013 1 0.06060606060606061 东东西北北北 有将 0.06060606060606061
2014 0 0.030303030303030304 东东西北北北北 无将 0.030303030303030304
2014 1 0.12121212121212122 东东西北北北北 有将 0.12121212121212122
3032 0 0.0392156862745098 东东东西西西北北 无将 0.0392156862745098
3032 1 1.0 东东东西西西北北 有将 1.0
2020 0 0.01522491349480969 东东西西 无将 0.01522491349480969
2020 1 0.07625272331154685 东东西西 有将 0.07625272331154685
3040 0 0.036601307189542485 东东东西西西西 无将 0.036601307189542485
3040 1 0.0915032679738562 东东东西西西西 有将 0.0915032679738562
2021 0 0.033936651583710405 东东西西北 无将 0.033936651583710405
2021 1 0.026143790849673203 东东西西北 有将 0.026143790849673203
3033 0 1.0 东东东西西西北北北 无将 1.0
3033 1 0.13445378151260504 东东东西西西北北北 有将 0.13445378151260504
1000 0 0.014165666266506602 东 无将 0.014165666266506602
1000 1 0.04325259515570933 东 有将 0.04325259515570933
3034 0 0.06862745098039216 东东东西西西北北北北 无将 0.06862745098039216
3034 1 0.23529411764705885 东东东西西西北北北北 有将 0.23529411764705885
1001 0 0.03297682709447415 东北 无将 0.03297682709447415
1001 1 0.023529411764705882 东北 有将 0.023529411764705882
3042 0 0.0196078431372549 东东东西西西西北北 无将 0.0196078431372549
3042 1 0.16470588235294117 东东东西西西西北北 有将 0.16470588235294117
1002 0 0.006191950464396284 东北北 无将 0.006191950464396284
1002 1 0.03529411764705882 东北北 有将 0.03529411764705882
3041 0 0.05392156862745098 东东东西西西西北 无将 0.05392156862745098
3041 1 1.0 东东东西西西西北 有将 1.0
1003 0 0.016993464052287584 东北北北 无将 0.016993464052287584
1003 1 0.07843137254901959 东北北北 有将 0.07843137254901959
1004 0 0.047619047619047616 东北北北北 无将 0.047619047619047616
1004 1 0.047058823529411764 东北北北北 有将 0.047058823529411764
2023 0 0.019992310649750097 东东西西北北北 无将 0.019992310649750097
2023 1 0.11591695501730101 东东西西北北北 有将 0.11591695501730101
2022 0 1.0 东东西西北北 无将 1.0
2022 1 0.06588235294117648 东东西西北北 有将 0.06588235294117648
3043 0 0.06862745098039216 东东东西西西西北北北 无将 0.06862745098039216
3043 1 0.23529411764705885 东东东西西西西北北北 有将 0.23529411764705885
2030 0 0.0350140056022409 东东西西西 无将 0.0350140056022409
1010 0 0.03297682709447415 东西 无将 0.03297682709447415
2030 1 1.0 东东西西西 有将 1.0
2024 0 0.05228758169934641 东东西西北北北北 无将 0.05228758169934641
2031 0 0.00784313725490196 东东西西西北 无将 0.00784313725490196
3044 0 0.11764705882352941 东东东西西西西北北北北 无将 0.11764705882352941
1010 1 0.023529411764705882 东西 有将 0.023529411764705882
3044 1 1.0 东东东西西西西北北北北 有将 1.0
1011 0 1.0 东西北 无将 1.0
2031 1 0.06060606060606061 东东西西西北 有将 0.06060606060606061
2024 1 1.0 东东西西北北北北 有将 1.0
1011 1 0.058002735978112174 东西北 有将 0.058002735978112174
1012 0 0.014944356120826709 东西北北 无将 0.014944356120826709
1012 1 0.04563894523326572 东西北北 有将 0.04563894523326572
2032 0 0.019992310649750097 东东西西西北北 无将 0.019992310649750097
2032 1 0.11591695501730101 东东西西西北北 有将 0.11591695501730101
1014 0 1.0 东西北北北北 无将 1.0
1014 1 0.11204481792717086 东西北北北北 有将 0.11204481792717086
1020 0 0.006191950464396284 东西西 无将 0.006191950464396284
1020 1 0.03529411764705882 东西西 有将 0.03529411764705882
2040 0 0.013071895424836602 东东西西西西 无将 0.013071895424836602
2040 1 0.07541478129713422 东东西西西西 有将 0.07541478129713422
1013 0 0.034526854219948847 东西北北北 无将 0.034526854219948847
1013 1 1.0 东西北北北 有将 1.0
2033 0 0.0392156862745098 东东西西西北北北 无将 0.0392156862745098
2033 1 1.0 东东西西西北北北 有将 1.0
2041 0 0.030303030303030304 东东西西西西北 无将 0.030303030303030304
2041 1 0.12121212121212122 东东西西西西北 有将 0.12121212121212122
2034 0 0.0196078431372549 东东西西西北北北北 无将 0.0196078431372549
2034 1 0.16470588235294117 东东西西西北北北北 有将 0.16470588235294117
1021 0 0.014944356120826709 东西西北 无将 0.014944356120826709
1021 1 0.04563894523326572 东西西北 有将 0.04563894523326572
1023 0 0.00784313725490196 东西西北北北 无将 0.00784313725490196
1023 1 0.06060606060606061 东西西北北北 有将 0.06060606060606061
1022 0 0.033936651583710405 东西西北北 无将 0.033936651583710405
1022 1 0.026143790849673203 东西西北北 有将 0.026143790849673203
2042 0 0.05228758169934641 东东西西西西北北 无将 0.05228758169934641
2043 0 0.0196078431372549 东东西西西西北北北 无将 0.0196078431372549
2043 1 0.16470588235294117 东东西西西西北北北 有将 0.16470588235294117
2042 1 1.0 东东西西西西北北 有将 1.0
2044 0 0.09803921568627451 东东西西西西北北北北 无将 0.09803921568627451
2044 1 0.33333333333333326 东东西西西西北北北北 有将 0.33333333333333326
